name,address,city,state,websites,phone,owners,other_emails,primary_email,,,,,,,,,,,,,,,,,,
LEGACY FLOOR COVERING,3191 M CROW CANYON PLACE,SAN RAMON,CA,"www.macfloor.com,",(925) 866-2200,Casey Etemadi,info@macfloor.com,info@macfloor.com,,,,,,,,,,,,,,,,,,
LEHIGH VALLEY FLOOR COVERING,912 NORTH MAIN STREET,SHELBYVILLE,TN,"http://www.lehighvalleyfloorcovering.com/,",(931) 684-6611,James Jones,,lvfloorcovering@aol.com,,,,,,,,,,,,,,,,,,
"LEHMS, INC.",6375 PEACHTREE INDUSTRIAL BLVD,NORCROSS,GA,"http://www.idlewoodinteriors.com,",(770) 449-9890,-,-,N/A,,,,,,,,,,,,,,,,,,
LIPMAN CARPET,4240 CH DE LA COTE DE LIESSE,MONTREAL QUEBEC,CN,"www.lipmancarpet.com,",(514) 737-5022,Israel Lipman,,info@lipmancarpet.com,,,,,,,,,,,,,,,,,,
"LISA GIELINCKI INT DESIGN INC,GREENSPRING CARPET, INC.",2147 GREENSPRING DRIVE,TIMONIUM,MD,"NOT FOUND,http://greenspringcarpetsource.com,",(410) 561-9200,Nicholas Jarosinski,nick@greenspringcarpetsource.com,nick@greenspringcarpetsource.com,,,,,,,,,,,,,,,,,,
LMC DESIGN GROUP,767 CENTER BLVD.,FAIRFAX,CA,"http://lmcdesigngroup.com/,",(415) 455-8882,Richard Stein,,info@LMCdesigngroup.com,,,,,,,,,,,,,,,,,,
"LOOM, INC",16133 S. TAMIAMI,FT. MYERS,FL,"www.floorstogo.com,",(239) 415-3377,Paul Gearing,,N/A,,,,,,,,,,,,,,,,,,
LOUDOUN CARPET CARE,1000 PITTSBURGH RD,VALENCIA,PA,"http://www.paraccainteriors.com/,",(724) 586-7777,Pete Paracca,pete@paraccainteriors.com,info@loudounvalleyfloors.com,,,,,,,,,,,,,,,,,,
"LOUGHEED FLOORING,TYSON CARPETS LIMITED",12660 BRIDGEPORT  ROAD,RICHMOND,CN,"Not found,www.unitedcarpet.ca/,",(604) 273-9674,Nils Thaysen,sales@unitedcarpet.biz,sales@unitedcarpet.biz,,,,,,,,,,,,,,,,,,
LUNA CARPET AND BLINDS,4304 EAST LA PALMA AVENUE,ANAHEIM,CA,"www.myerscarpet.com/ -,",(714) 961-1334,Dennis Little; Linda Little,linda@Carpets4U.com,linda@Carpets4U.com,,,,,,,,,,,,,,,,,,
M & C ENTERPRISES OF SEBRING,28 NIHAN DRIVE,ST. CATHERINES ONT L2N1L1,CN,"http://www.hunterdouglas.ca/mcnamarareynolds/Home/Home/sb.cn,",(905) 685-4884,Frederick Reynolds,,info@mcnamarareynolds.ca,,,,,,,,,,,,,,,,,,
M & M CARPET SHOWROOM,27 UTTER AVENUE,HAWTHORNE,NJ,"http://www.mandmcarpet.com/,",(201) 368-8836,Robert & Molly Mitchell,,showroom@mandmcarpet.com,,,,,,,,,,,,,,,,,,
M C C T LTD,1002 N CENTRAL EXPRESSWAY #601,RICHARDSON,TX,"www.mcctltd.com/,",(972) 671-9660,Jeff Dunn,,donas@peekscarpet.com,,,,,,,,,,,,,,,,,,
"MADDEN MC FARLAND INTERIORS,",1903 W. 135TH STREET,LEAWOOD,KS,"www.maddenmcfarland.com/,",(913) 681-2821,Patrick & Bernie Madden,madden@maddenmcfarland.com,denise@maddenmcfarland.com,,,,,,,,,,,,,,,,,,
MAGUIRE'S 5TH AVE FLOORS,13205 TRIADELPHIA ROAD,ELLICOTT CITY,MD,"http://www.maguiresflooring.com/,",(301) 621-5002,Mercy Chow,,Service@Maguires.ab.ca,,,,,,,,,,,,,,,,,,
MANCHESTER CARPET INC.,117 MORGAN DRIVE,SINKING SPRING,PA,"http://www.manchestercarpetcare.com/,",(610) 796-2800,Jamie Penge,Jamie@ManchesterCarpetCare.com,"Jamie@ManchesterCarpetCare.com
Dom@ManchesterCarpetCare.com",,,,,,,,,,,,,,,,,,
"MANCHESTER CARPETS CARE, INC",12623 METCALF AVENUE,OVERLAND PARK,KS,"http://arearugdimensions.com/,",(913) 327-8784,Chris Bradford,cbradford@kc.rr.com,N/A,,,,,,,,,,,,,,,,,,
MAP FLOORING DIST,2030 32ND AVENUE SOUTH,GRAND FORKS,ND,"www.sterlingcarpet1.com,",(701) 746-8444,Paula Anderson,-,N/A,,,,,,,,,,,,,,,,,,
MARGARET BERGER INTERIORS,6001 W 10TH STREET,GREELEY,CO,"http://www.westpointc1.com/,",(970) 353-7847,Rocky Gentry,rocky@westpointc1.com,rocky@westpointc1.com,,,,,,,,,,,,,,,,,,
MARINE LUMBER OPERATOR INC,134 ORANGE ST,NANTUCKET,MA,"www.marinehomecenter.com,",(508) 228-0900,Walt Spokowski,,N/A,,,,,,,,,,,,,,,,,,
MARION'S CARPETS INC,1635 S E GRAND AVE,PORTLAND,OR,"http://www.marionscarpets.com/,",(503) 239-0528,Carl Skoro,,N/A,,,,,,,,,,,,,,,,,,
"MARO'S INC.,BUTLER FLOOR AND CARPET CO INC",27 E. BUTLER AVE,AMBLER,PA,"http://www.marosfloorcovering.com/,http://www.bobscarpet.com/,",(215) 646-8178,Greg Marinucci,,marosfloor1@verizon.net,,,,,,,,,,,,,,,,,,
"MARO'S,KOEBER'S CARPETS & DRAPERIES",6700 SW 111TH,BEAVERTON,OR,"http://www.showmelocal.com,www.koebers.com,",(503) 641-1901,Jerry Koeber,jerry@koebers.com,questions@koebers.com,,,,,,,,,,,,,,,,,,
MCABEE'S CUSTOM CARPET,7100 RUTHERFORD ROAD,BALTIMORE,MD,"www.billscarpetfair.com,",(410) 298-5800,Maureen Anderson,manderson@billscarpetfair.com,employment@billscarpetfair.com,,,,,,,,,,,,,,,,,,
"MCCURLEY'S FLOOR CENTER, INC.",461 ROUTE 46 WEST,FAIRFIELD,NJ,"http://www.mccurleys.com/,",(973) 276-0039,Eric Olgun,webmaster@citycarpet.com,info@citycarpet.com,,,,,,,,,,,,,,,,,,
MCSWAIN CARPETS INC,118 EVERETT ROAD,ALBANY,NY,"www.mcswaincarpets.com/,",(518) 489-4106,Michael Masucci,Masucci_1954@yahoo.com,N/A,,,,,,,,,,,,,,,,,,
"MELROSE DISCOUNT CARPET,CORNERSTONE INTERIORS",7951 MELROSE AVENUE,LOS ANGELES,CA,"http://www.melrosecarpet.com,www.cornerstoneinteriors.com/,",(323) 653-4653,Nouran Novian,Novian@melrosecarpet.com,melrosecpt@melrosecarpet.com,,,,,,,,,,,,,,,,,,
MERCER CARPET ONE INC,300 S. PORTLAND,OKLAHOMA CITY,OK,"www.carpetone.com,",(405) 946-2341,Tom Brewer,,N/A,,,,,,,,,,,,,,,,,,
MERTEL CARPETS INC.,4212 REDWOOD HWY,SAN RAFAEL,CA,"www.mertelcarpets.com,",(415) 479-2180,Jeff Mertel,MrJMert@aol.com,MrJMert@aol.com,,,,,,,,,,,,,,,,,,
MICHAEL DONNELLY & CO,2731 CAPITOL CIRCLE NE,TALLAHASSE,FL,"http://michaeldonnellyco.com/,",(850) 386-8689,Brian Barnard,,leads@flooringamerica.com,,,,,,,,,,,,,,,,,,
MICHAEL DONNELLY INT DESIGN,62 N ROLLING MEADOWS DR,FOND DU LAC,WI,"http://www.floorquest.net/index.php,",(920) 922-2006,Mark Twohig,mark@floorquest.net,N/A,,,,,,,,,,,,,,,,,,
"MILL END ENTERPRISES,KANTERS CARPET SERVICE",99 FULTON STREET,WHITE PLAINS,NY,"http://www.kanterscarpet.com/,www.kanterscarpet.com,",(914) 949-6517,Ken Kanter,,N/A,,,,,,,,,,,,,,,,,,
"MILLER FLOORS, INC.",23430 ROCK HAVEN WAY,DULLES,VA,"www.millerfloors.com/,",(703) 661-3999,Chuck Qureshi,,Jwjmiller3@yahoo.com,,,,,,,,,,,,,,,,,,
MOBILE CARPET CLUB,2001 FISHHATCHERY ROAD,MADISON,WI,"http://www.sergenians.com/default.aspx I have a Sergenian's Floor Coverings with the above information,",(608) 273-6300,Jim Garner,jimg@sergenians.com,commercial@sergenians.com,,,,,,,,,,,,,,,,,,
MOORMAN'S DISTINCTIVE,3835 N W 63RD STREET,OKLAHOMA CITY,OK,"http://moormanscarpets.com/area_rugs_and_carpet/,",(405) 848-4888,Jim Schrempp,,quality@moormanscarpets.com,,,,,,,,,,,,,,,,,,
MORRISSEY & THOMPSON RYAN INT.,1700 N. MAIN STREET,ORANGE,CA,"www.mtrinteriors.com/,",(714) 685-0060,Bill Case,,N/A,,,,,,,,,,,,,,,,,,
"MY FLOORING TEXAS,LLC",4976 OLD VERSAILLES ROAD,LEXINGTON,KY,"www.carpetone.com,",(859) 254-4852,"William Bill Bailey",b.bailey@baileyscarpetbarn.com,N/A,,,,,,,,,,,,,,,,,,
MYERS CARPET,1595 NEWPORT BLVD.,COSTA MESA,CA,"www.myerscarpet.com/,",(949) 642-2050,"Carrie, Kelly & Mickey Von Hemert",carrie@vonhemertinteriors.com,info@vonhemertinteriors.com,,,,,,,,,,,,,,,,,,
NASHVILLE CARPET CENTER,3050 WALNUT GROVE ROAD,MEMPHIS,TN,"http://www.nashvillecarpet.com/,",(901) 754-6161,William R Lamb,,info@nashvillecarpet.com,,,,,,,,,,,,,,,,,,
NATUS CORPORATION,4675 VERONA ROAD,VERONA,PA,"http://www.natus.com/,",(412) 793-6100,Patrick  & Maria Molyneaux,Vpagone@consolidated.net,N/A,,,,,,,,,,,,,,,,,,
NORIEGA FURNITURE,1455 TARAVAL STREET,SAN FRANCISCO,CA,"www.noriegafurniture.com,",(415) 564-4110,Michael Vorperian,,N/A,,,,,,,,,,,,,,,,,,
NORTH EAST FLOOR COVERING,390 HILLSIDE AVENUE,NEW HYDE PARK,NY,"http://northeastfloors.com/,",(516) 352-9200,Mario Scarpa,m.scarpa@colorageinc.com,info@colorageinc.com,,,,,,,,,,,,,,,,,,
"NORTHPARK FLOORING,MODERN CARPET ONE",4319 ST. BARNABAS ROAD,TEMPLE HILLS,MD,"http://www.northparkflooring.com/,www.moderncarpetonetemplehills.com/,",(301) 702-1111,Frank Inanloo,frank.inanloo@moderncarpetone.com,fred.afshar@moderncarpetone.com,,,,,,,,,,,,,,,,,,
"NORTHPORT FLOORING AMERICA,FINDLEY KOHLER INTERIORS",661 W PORTAGE TRAIL,AKRON,OH,"http://www.northportflooring-america.com,www.findleykohler.com/,",(330) 923-9988,Harold Musci,hmusci@ameritech.net,N/A,,,,,,,,,,,,,,,,,,
OSCAR ISBERIAN,1028 CHICAGO AVE,EVANSTON,IL,"http://www.isberian.com,",(847) 475-0000,Col Amy Bilski,,webstore@isberian.com,,,,,,,,,,,,,,,,,,
"P & H INTERIORS, INC.",4374 SHREVE ROAD,WOOSTER,OH,"www.pinetreebarn.com,",(330) 264-1014,Bob and Betty Dush,,info@pinetreeparn.com,,,,,,,,,,,,,,,,,,
PALA TILE & CARPET CONTRACTORS,1555 BLACK ROCK TURNPIKE,FAIRFIELD,CT,"http://www.ultratile.com,",(203) 331-8771,David Montani,dave@fairfieldcarpetcity.com,carpetcity@optonline.net,,,,,,,,,,,,,,,,,,
PALACE ORIENTAL RUG OF WILTON,12046 GREATBRIDGE RD,WOODBRIDGE,VA,"http://www.orientalrugpalace.com/,",(703) 898-5912,Joe Kruper,jkruper24@live.com,jkruper24@live.com,,,,,,,,,,,,,,,,,,
PARK RUG CO INC,6402 FALLS ROAD,BALTIMORE,MD,"http://www.parkrugcompany.com/,",(410) 821-9468,-,-,N/A,,,,,,,,,,,,,,,,,,
PATERSON FLOORCOVERING INC,4198 OLD COLLINSVILLE ROAD,BELLEVILLE,IL,"http://www.customfloors.biz/,",(618) 277-7233,Julie Nitz,julie@customfloors.biz,mindy@customfloors.biz,,,,,,,,,,,,,,,,,,
PATRICIA GOLD INTERIORS INC,23 PARKER AVENUE,STAMFORD,CT,"http://www.patriciagoldinteriors.com/,",(203) 357-1928,Linda Ruggles,,info@patriciagoldinteriors.com,,,,,,,,,,,,,,,,,,
PATTY DOWNING INTERIORS INC,4374 MALAAI STREET,HONOLULU,HI,"http://www.pattydowninginteriors.com/,",(808) 423-0514,Patty Downing,patty@pattydowninginteriors.com,patty@pattydowninginteriors.com,,,,,,,,,,,,,,,,,,
PAUL'S CPT CO INC,P.O. BOX 60479,FT MYERS,FL,"www.stpaullinocpt.com,",(239) 437-7997,Steve Lush,,info@robbstuckyintl.com,,,,,,,,,,,,,,,,,,
PAUL'S DIST. CO.,700 N E 13TH STREET,FT. LAUDERDALE,FL,"http://www.paulscarpet.com/,",(954) 763-6904,Hank Norwell,paulshenry01@bellsouth.net,pauls01@bellsouth.net,,,,,,,,,,,,,,,,,,
PDC INTERIOR DESIGN LLC,157 OKENUCK WAY,SHELTON,CT,"www.pacificdesigncenter.com,",(203) 331-5578,Janet A Hiltz,-,N/A,,,,,,,,,,,,,,,,,,
PERFORMERS CARPET & TILE,P O BOX 272,BLOOMINGDALE,IL,"www.performersflooring.com,",(630) 665-7533,John Psyhos,-,N/A,,,,,,,,,,,,,,,,,,
"PETER PARACCA & SONS, INC.",923 N 7TH AVENUE,BOZEMAN,MT,"www.paraccaflooring.com,",(406) 587-5423,Donald Paracca,-,N/A,,,,,,,,,,,,,,,,,,
"PIEDMONT FLOORING & DESIGN,INC",13422 GRANT ROAD,CYPRESS,TX,"http://www.flahertysflooring.com/,",(281) 370-8022,Patrick Flaherty,pflaherty@flahertysflooring.com,tflaherty@flahertysflooring.com,,,,,,,,,,,,,,,,,,
"PINE TREE BARN, INC.",1620 POST RD EAST,WESTPORT,CT,"www.redi-cutcarpets.com,",(203) 256-0414,Alan Arnowich,a.arnowich@redi-cutcarpets.com,N/A,,,,,,,,,,,,,,,,,,
PIONEER HOME SUPPLY,895 CENTURY STREET,WINNIPEG,CN,"http://www.pioneersupply.ca/,",(204) 783-9600,Bill Knight,bill@billknight.com,Sales@billknight.com,,,,,,,,,,,,,,,,,,
PIONEER HOME SUPPLY,P.O. BOX 841,BELMONT,CA,"www.pioneerrental.com/,",(415) 781-2374,John Bruflat,john@pioneerrental.com,john@pioneerrental.com,,,,,,,,,,,,,,,,,,
POLLOCK & ASSOCIATES,145 EAST 23RD STREET,NEW YORK,NY,"http://www.pollockandassociates.com/,",(212) 685-3626,David Stanger,,N/A,,,,,,,,,,,,,,,,,,
POWERS CARPETS,71-685 HIGHWAY 111,RANCHO MIRAGE,CA,"www.powerscarpets.co.uk/,",(760) 346-3113,Gary Powers,gary@powerscarpetone.com,N/A,,,,,,,,,,,,,,,,,,
"PRISTINE STONE, INC.",2151 ALTERNATE A1A S STE 1100,JUPITER,FL,"http://www.pristinestone.com/,",(561) 748-7044,Carl Greene,cgreene@elitecompanies.net,cgreene@elitecompanies.net,,,,,,,,,,,,,,,,,,
PRO CARPET CARE,1811 A. YORK ROAD,TIMONIUM,MD,"www.grandyorkinteriors.com,",(410) 252-6628,Mick & Patricia Kunkowski,GrandYorkInter@aol.com,info@GrandYorkInteriors.com,,,,,,,,,,,,,,,,,,
PRO SOURCE OF HAMPTON ROADS,1251 WEST THORNDALE,ITASCA,IL,"http://www.cocooncarpets.com/,",(630) 285-8000,"Walter E Smithe, Jr",,N/A,,,,,,,,,,,,,,,,,,
PROFLOORS INC,3066 TAMIAMI TRAIL N SUITE 301,NAPLES,FL,"http://www.profloors.biz/,",(239) 597-0077,Cedric Eckenrode,cedric@profloors.biz,cedric@profloors.biz,,,,,,,,,,,,,,,,,,
PROSOURCE OF ALLEN,1719 COULEE ROAD,HUDSON,WI,"http://www.prosourcefloors.com,",(715) 386-5544,Todd Erskine,Todd@ErskineInteriors.com,N/A,,,,,,,,,,,,,,,,,,
PROSOURCE OF DAYTON,318 LARKFIELD ROAD,EAST NORTHPORT,NY,"http://www.prosourcefloors.com/nassau,",(631) 368-1850,Andrew Capobianco,fredscarpet@aol.com,fredscarpet@aol.com,,,,,,,,,,,,,,,,,,
PROSOURCE OF KALAMAZOO,12108 WILKINS AVENUE,ROCKVILLE,MD,"http://www.prosourcefloors.com,",(301) 770-3366,Matthew Klein,,N/A,,,,,,,,,,,,,,,,,,
PROSOURCE OF LAS VEGAS,2825 S BDWY,MINOT,ND,"www.prosourcefloors.com/lasvegas/representatives.aspx,",(701) 839-5575,Julie Bertsch,,Info@ProSourceLasVegas.com,,,,,,,,,,,,,,,,,,
"PROSOURCE OF MONROEVILLE,HOPKINS TILE, LINO & CARPET CO",11501 EXCELSIOR BLVD,HOPKIN,MN,"Not found,http://www.carpetcityhopkinstile.com/,",(952) 933-5593,Lori Townsend,lccfloors@aol.com,lccfloors@aol.com,,,,,,,,,,,,,,,,,,
PROSOURCE OF NASSAU INC,203 KENTLANDS BLVD.,GAITHERSBURG,MD,"www.floorrioabbeycarpets.com,",(301) 921-6611,Reza Tabarzadi,floorrio@gmail.com~,tabarzadi@msn.com; info@floorio.com,,,,,,,,,,,,,,,,,,
PROSOURCE OF SAN DIEGO,1327 ALUM SPRINGS RD,FREDERICKBURG,VA,"www.yourfloors.flooringplus.com,",(540) 368-1922,George Wood,,woodgktb@aol.com,,,,,,,,,,,,,,,,,,
PROSOURCE WHOLESALE,1611 RAILROAD STREET,HEIDELBERG,PA,"www.prosourcefloors.com/,",(412) 276-2076,David Steinberger,dsteinberger@steinbergerfloors.com,dsteinberger@steinbergerfloors.com,,,,,,,,,,,,,,,,,,
"PROSOURCE WHSL FLRCOV SAN JOSE,ALEXANIAN FLOORING LTD.",601 MAIN STREET WEST,HAMILTON  ONTARIO  L8P1K9,CN,"not found,www.alexanian.com/,",(905) 527-2857,Andrew Alexanian,andrew@alexanian.com,contact@alexanian.com,,,,,,,,,,,,,,,,,,
PROSURCE OF CRANBERRY,207 N WEICHERT ST,GIRARD,KS,"www.prosourcefloors.com,",(620) 395-2151,Keith Smith,keith@hms-enterprises.com,hms@hms-enterprises.com,,,,,,,,,,,,,,,,,,
"PS OF YORK COUNTY INC,DESIGNER CONCEPTS LLC",4245 RICHMOND AVENUE,HOUSTON,TX,"www.designerfloorsofhouston.com,http://www.designerfloorsofhouston.com,",(713) 355-7500,Dennis McNabb,Dennis.mcnabb@gmail.com,Info@DesignerFloorsOfHouston.com,,,,,,,,,,,,,,,,,,
PURE DESIGN ENVIRONMENTS,401 EAST MAIN STREET,THOMASVILLE,NC,"www.puredesignenvironments.com/,",(914) 684-0001,Jaque Bethke,-,N/A,,,,,,,,,,,,,,,,,,
QUALITY CARPET ONE FLR & HOME,344 SHORE ROAD,MARMORA,NJ,"www.fogliosabbey.com,",(609) 390-3876,Liz Foglio,,N/A,,,,,,,,,,,,,,,,,,
R & L CLASSIQUE FLOOR INC,14127 S E STARK ST,PORTLAND,OR,"http://classiquefloors.com/,",(503) 255-6775,Judith Huck,judith@classiquefloors.com,info@classiquefloors.com,,,,,,,,,,,,,,,,,,
RAFAEL FLOOR COVERING INC,9744 IDLEWILD ROAD,CHARLOTTE,NC,"www.carefreecarpet.com,",(704) 573-7614,Jim Henderson,carefreecarpets@carolina.rr.com,Heather@CarefreeCarpet.com,,,,,,,,,,,,,,,,,,
RAINBOW CARPET,680 E 120TH AVE #C,NORTHGLENN,CO,"www.thornton.abbeycarpet.com,",(303) 457-8668,Kevin Fullmer,kevin.fullmer@comcast.net,N/A,,,,,,,,,,,,,,,,,,
RC WILLEY HOME FURNISHINGS,RTE 5 + 25,BRADFORD,VT,"http://www.rcwilley.com/,",(802) 222-9611,Dean Chase,dean.chase@valleyfloorsinc.com,dean.chase@valleyfloorsinc.com,,,,,,,,,,,,,,,,,,
RC WILLEY HOME FURNISHINGS,5600 DUNOL BLVD STE D,PLEASANTON,CA,"www.diabloflooring.com,",(925) 426-7847,Brian DeOliveira,brian@diabloflooring.com,jeffrey@diabloflooring.com,,,,,,,,,,,,,,,,,,
"REGAL FLOORING CENTER,RANDOLPH FLOORING & CABINETRY",7040 AVENIDA ENCINAS #103,CARLSBAD,CA,"www.regalflooringcenter.com/,www.randolphflooringmd.com/,",(760) 431-1300,Fred Kachtan,,N/A,,,,,,,,,,,,,,,,,,
REMNANT WAREHOUSE,5879 COMMERCE BLVD,ROHNERT PARK,CA,"http://rugworks.brandsource.biz,",(707) 935-0648,Matt Sevenau,,rugworks@sbcglobal.net,,,,,,,,,,,,,,,,,,
RHODES CARPET & DRAPERIES,3200 SOUTH 24TH STREET,KANSAS CITY,KS,"www.servicemagic.com,",(913) 261-6800,-,-,partnerships@servicemagic.com,,,,,,,,,,,,,,,,,,
ROBB & STUCKY PHOENIX,15440 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,"http://www.robbstucky.com/,",(480) 922-0011,Alan Reinken,-,info@robbstuckyintl.com,,,,,,,,,,,,,,,,,,
"ROBB & STUCKY, LTD. (S",2777 N. TAMIAMI TRAIL,NAPLES,FL,"www.robbstucky.com/,",(239) 261-3969,Steve Lush,-,info@robbstuckyintl.com,,,,,,,,,,,,,,,,,,
ROBERT CAMPBELL'S CRPT SERVICE,413 MAIN STREET,PORT WASHINGTON,NY,"http://campbellscarpet.com/,",(516) 883-8509,Robert John Campbell,,support@liwebtech.com,,,,,,,,,,,,,,,,,,
ROCK KAUFFMAN DESIGN,18 VILLAGE PLAZA,SHELBYVILLE,KY,"http://rockkauffmandesign.com/,",(502) 639-8661,Bettye Stanbery,bettye@carpetlady.com,bettye@carpetlady.com,,,,,,,,,,,,,,,,,,
ROY LOMAS CPT CONTRACTORS,4531 W. LINCOLN HIGHWAY,DOWNINGTOWN,PA,"www.bobwagnerflooringdowningtown.com,",(610) 269-7808,Matthew R. Wagner,mwagner@bobwagner.com,twhite@bobwagner.com,,,,,,,,,,,,,,,,,,
RUG & CARPET OUTLET INC,30733 DETROIT ROAD,WESTLAKE,OH,"http://www.rugandcarpetoutlet.com/,",(440) 835-2980,William Pawson,wpawson@westbaydecorating.com; Pawson.William@westbaydecorating.com,info@westbaydecorating.com,,,,,,,,,,,,,,,,,,
"RUG MASTERS INC.,CONKLIN BROS SAN JOSE",2250 ALMADEN EXPRESSWAY,SAN JOSE,CA,"Not found,www.conklinbros.com/,",(408) 266-2250,Richard Oderio,RickOderio@conklinbros.com,RickOderio@conklinbros.com,,,,,,,,,,,,,,,,,,
RUG WORKS,2521 NW 17TH LANE,POMPANO BEACH,FL,"www.rugworksflorida.com,",(954) 970-8222,Michael Kiernan,mike.rugworks@gmail.com,rugworksflorida@aol.com,,,,,,,,,,,,,,,,,,
RUGBEATERS OF FLORIDA INC,730 E N.W. HIGHWAY,MOUNT PROSPECT,IL,"http://www.ratefame.com,",(847) 394-8200,Michael Kautz,jmkautz11@hotmail.com,,,,,,,,,,,,,,,,,,,
"RUGS TO RICHES, INC",PO BOX 31179,LITTLE ROCK,AR,"www.inside-effects.com,",(501) 954-8866,Joe Knoedl,deb@inside-effects.cm,customerservice@inside-effects.com,,,,,,,,,,,,,,,,,,
S K DESIGNS LLC,3522-A E. TC JESTER,HOUSTON,TX,"http://www.skdesign.ae/,",(713) 682-1590,-,-,skdesign@eim.ae,,,,,,,,,,,,,,,,,,
"SAN MATEO CARPETS,INC.,JONES GROUP INTERIORS INC",101 N AMPHLETT BLVD,SAN MATEO,CA,"http://sanmateo.abbeycarpet.com,jonesgroupinteriors.com/,",(650) 347-0800,Nancy Stanton,nancy.stanton@abbeycarpets.biz,N/A,,,,,,,,,,,,,,,,,,
SAUDER FURNITURE,17670 MACK AVE,GROSSE POINTE,MI,"www.sauder.com,",(313) 884-2991,Kevin Crowther,,N/A,,,,,,,,,,,,,,,,,,
SCHOENERS INTERIORS,2045 120TH AVE N E #200,BELLEVUE,WA,"www.schoenersinteriors.com,",(425) 462-6601,Linda Schoener,,info@henredonschoener.com,,,,,,,,,,,,,,,,,,
SCHROEDER DESIGN ASSOC.,762 A FALMOUTH ROAD,HYANNIS,MA,"http://www.schroedercarpet.com/,",(508) 778-1965,David Brown,cccf.office@verizon.net,N/A,,,,,,,,,,,,,,,,,,
SERGENIAN'S FLOORCOVERING,39 UNION AVE,SUDBURY,MA,"http://www.sergenians.com/,",(978) 443-9552,Melanie Flanagan,,carol@carpetcarousel.net,,,,,,,,,,,,,,,,,,
SEVEN ACRES JEWISH SR CARE SER,15360 BARRANCA PKWY,IRVINE,CA,"http://www.sevenacres.org/,",(949) 753-4500,Malcolm P. Slatko,mslatko@sevenacres.org,mslatko@sevenacres.org,,,,,,,,,,,,,,,,,,
SHADES OF DESIGN,201 MARKET STREET W.,GAITHERSBURG,MD,"http://www.shadesofdesigninc.com/,",(240) 683-1022,John Hashempour,john@persianogallery.com,john@persianogallery.com,,,,,,,,,,,,,,,,,,
"SHEA HOMES, INC.",1950 E CONNER ST STE A,NOBLESVILLE,IN,"http://www.sheahomes.com/,",(317) 774-8028,Rob Schulz,,webmaster@sheahomes.com,,,,,,,,,,,,,,,,,,
SHELTON LEE FLRG SPECIALTIES,11367 PYRITES WAY #A,RANCHO CORDOVA,CA,"http://www.sheltonleeflooring.com/,",(916) 638-5563,Jeff and Meridith Krekelberg ,mkrekelberg@goldriverfloors.com,info@sheltonleeflooring.com,,,,,,,,,,,,,,,,,,
SHERWOOD STUDIOS INC,22924 MACK AVENUE,ST. CLAIR SHORES,MI,"http://www.sherwoodstudiosinc.com/,",(586) 773-1111,Mark Morganroth,,mm6428@aol.com,,,,,,,,,,,,,,,,,,
"SID'S CARPET BARN INC,ANDREA COSTANZO GRAY",132 W 8TH STREET,NATIONAL CITY,CA,"www.sidscarpet.com,www.sidscarpet.com,",(760) 761-1100,Ginger Hadley,gingerh@sidscarpet.com,carpet@sidscarpet.com,,,,,,,,,,,,,,,,,,
"SID'S CARPET BARN, INC.,SUPER SCHMOEKEL",132 W. 8TH STREET,NATIONAL CITY,CA,"http://sidscarpet.com/,not found,",(619) 477-7000,Ginger Hadley,gingerh@sidscarpet.com,carpet@sidscarpet.com,,,,,,,,,,,,,,,,,,
SIGNATURE FLOORS,41215 ALBRAE STREET,FREMONT,CA,"http://www.signaturecarpetonefremont.com,",(510) 651-9494,John Shea IV,,N/A,,,,,,,,,,,,,,,,,,
SILVER CARPET,119 ABERDEEN DR STE 1,CARDIFF,CA,"http://www.silvercarpet.ca/,",(760) 632-1770,Andras Kovacs,,N/A,,,,,,,,,,,,,,,,,,
"SMITH WHOLESALE FLOORING,LLC",332 IYANNOUGH RD,HYANNIS,MA,"http://www.idealfloor.com/home,",(508) 790-2577,Mark Woods,markw@idealfloor.com,N/A,,,,,,,,,,,,,,,,,,
SMITHCO FLOORING,14071 PROTON RD,DALLAS,TX,"www.smithcoflooring.com,",(972) 233-5565,Jonathan Smith,,N/A,,,,,,,,,,,,,,,,,,
SOUTH DAKOTA FURNITURE MART,2534 MAIN STREET,GLASTONBURY,CT,"www.furnituremartrapidcity.com,",(860) 659-8476,Ed Richman,,N/A,,,,,,,,,,,,,,,,,,
SOUTHEASTERN GALLERIES,6240 BISSONNET,HOUSTON,TX,"http://www.dicknsons.com/,",(713) 981-1900,James Rafferty,dicknsons@sbcglobal.net,inquiry@dicknsons.com,,,,,,,,,,,,,,,,,,
SOUTHERN STAR FINISHES LLC.,132 ISLAND DRIVE,HILTON HEAD,SC,"www.hiltonheadisland.floorstogo.com,",(843) 681-4925,Steve Fisher,,N/A,,,,,,,,,,,,,,,,,,
"SOVEREIGN DISTRIBUTORS, INC",2030 SPRINGDALE ROAD SUITE 400,CHERRY HILL,NJ,"http://www.avaloncarpettile.com,",(856) 489-4996,Maryann Adams,admin@avaloncarpettile.com,N/A,,,,,,,,,,,,,,,,,,
SPALDING / AAI,11777 PARKLAWN DR #150,ROCKVILLE,MD,"http://www.spalding.com/,",(301) 881-3399,-,-,N/A,,,,,,,,,,,,,,,,,,
